"Podjetja po: KOHEZIJSKA in STATISTIÈNA REGIJA, MERITVE , LETO"

" ";"Prihodek (1000 EUR)";" ";" ";" ";" ";" ";" ";" ";" "
" ";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016"
"Pomurska";2680296;2300870;2305183;2465323;2615038;2586958;2859624;2664445;2836447
"Podravska";10955343;9192508;9632119;10092169;9865530;9921339;10293276;10345996;10451382
"Koroška";2283659;1752657;1840289;2058028;2020408;1955143;2021142;2074703;2140636
"Savinjska";10013476;8684503;8973185;9552070;9211070;9231084;9376784;9262353;9600906
"Zasavska";926541;805109;819967;853627;810821;768467;744714;948515;1007416
"Posavska";2049176;2000585;2155739;2689568;3172289;2934390;3031201;3620580;3587313
"Jugovzhodna Slovenija";5961848;5422208;5728914;5685052;5445191;5153151;5452398;5692304;5980393
"Primorsko-notranjska";1303637;1120466;1209092;1278751;1255416;1299627;1431246;1469335;1467986
"Osrednjeslovenska";42402572;37744272;39188143;40716581;41309817;41831525;42837607;43414618;45134702
"Gorenjska";7185299;5822294;6213259;6437933;6457668;6340948;6700736;6822608;7074340
"Goriška";4448113;3670648;3885528;4028942;3838306;3709793;3852122;3963455;4122753
"Obalno-kraška";5576322;4544093;4753789;4931630;4753021;4893091;4970941;5019848;5169354

"Vir: Statistièni urad Republike Slovenije. "
" "
"Enota opazovanja "
"Enota opazovanja je podjetje, registrirano kot pravna ali fizièna "
"oseba, ki  je med letom "
"opazovanja izkazala prihodek ali zaposlene osebe oziroma osebe, ki "
"delajo. Za "
"enote po Standardni klasifikaciji institucionalnih sektorjev države "
"in neprofitnih "
" institucij, ki opravljajo storitve za gospodinjstva, upoštevajo tudi "
"izkazani prihodki "
"èlanarin, subvencij in drugih poslovnih prihodkov. Le-ti pa niso "
"zajeti v prihodek. "
" "
"Èasovne vrste podatkov po SKD 2002 so objavljeni v tabeli (seznam "
"HREF=../Database/SKD2002_slo/14_poslovni_subjekti/01_14188_podjetja/0-"
"1_14188_podjetja.asp TARGET=_blank) Število podjetij ."

"Povezane vsebine: "
"- (seznam HREF= "
"http://www.stat.si/StatWeb/Common/PrikaziDokument.ashx?IdDatoteke=8276"
"target=_blank) Metodološka pojasnila"

"Podatki so teritorialno razvršèeni po Klasifikaciji statistiènih "
"teritorialnih enot v Evropski uniji (The Classification  of "
"Territorial Units for Statistics) – NUTS ((seznam "
"HREF=../database/Meta/Klas/NUTS.htm TARGET=_blank) opis in "
"pojasnila), raven NUTS 3. "
"Opombe o spremembah posameznih regij so zapisane k vsaki spremenjeni "
"regiji in so ob izpisu tabele na zaslon dostopne s klikom na ikono za "
"opombe (zvezdica). V opombah je na zaèetku naveden datum, s katerim "
"je opisana teritorialna sprememba upoštevana pri teritorialnem "
"razvršèanju enot za statistiène namene. "
" "
"Podatki so teritorialno razvršèeni po Klasifikaciji statistiènih "
"teritorialnih enot v Evropski uniji (The Classification  of "
"Territorial Units for Statistics) – NUTS ((seznam "
"HREF=../database/Meta/Klas/NUTS.htm TARGET=_blank) opis in "
"pojasnila), raven NUTS 2. "
" "

"Na podlagi spremembe Uredbe NUTS se je Spodnjeposavska NUTS 3 regija "
"(statistièna regija) preimenovala v Posavsko NUTS 3 regijo "
"(statistièno regijo) v 2015."

"30. 3. 2000 je bil po Uredbi o SKTE iz dotedanje osrednjeslovenske "
"statistiène regije izloèen njen južni del (obèine Koèevje, Kostel, "
"Loški Potok, Osilnica, Ribnica, Sodražica) in pripojen k dotedanji "
"dolenjski statistièni regiji; ta se je zato poveèala (za  985 km2 ) "
"in je dobila novo ime – jugovzhodna Slovenija "
" Uradni list št. 28/00. "

"Na podlagi spremembe Uredbe NUTS se je Notranjsko-kraška NUTS 3 "
"regija (statistièna regija) preimenovala v Primorsko-notranjsko NUTS "
"3 regijo (statistièno regijo) v 2015."

"30. 3. 2000 je bil po Uredbi o SKTE iz dotedanje osrednjeslovenske "
"statistiène regije izloèen njen južni del (obèine Koèevje, Kostel, "
"Loški Potok, Osilnica, Ribnica, Sodražica) in pripojen k dotedanji "
"dolenjski statistièni regiji; ta se je zato poveèala (za  985 km2 ) "
"in je dobila novo ime – jugovzhodna Slovenija "
" Uradni list št. 28/00. "

"So prodajne vrednosti kupcem zaraèunanih prodanih proizvodov ali "
"trgovskega "
"blaga in materiala ter opravljenih storitev. Merijo se na podlagi "
"prodajnih "
"cen, navedenih v raèunih in drugih listinah, zmanjšanih za vse "
"popuste, ki so "
"bili dani ob prodaji ali pozneje, pa tudi za vrednosti vrnjenih "
"kolièin. Prihodki "
"zajemajo tudi vse stroške in obremenitve, vezane na kupca, ne "
"zajemajo "
"pa  davkov in carinskih dajatev na blago ali storitve, ki jih enota "
"fakturira, "
"in davka na dodano vrednost (DDV), morebitne prodaje osnovnih "
"sredstev, "
"prihodkov od financiranja in drugih izrednih prihodkov. V podatku o "
"prihodku "
"podjetij je od 2013 tudi zajet prihodek bank in hranilnic."

